start,stop
1620648902403852,1620648902404926
1620648902404134,1620648902405223
1620648902404926,1620648902406042
1620648902405224,1620648902406371
1620648902406043,1620648902407213
1620648902406372,1620648902407554
1620648902407214,1620648902408320
1620648902407556,1620648902408667
1620648902408321,1620648902409432
1620648902408668,1620648902409774
1620648902409432,1620648902410537
1620648902409775,1620648902410887
1620648902410538,1620648902411642
1620648902410888,1620648902412017
1620648902411643,1620648902412764
1620648902412018,1620648902413125
1620648902412765,1620648902413866
1620648902413126,1620648902414230
1620648902413866,1620648902414969
1620648902414231,1620648902415338
1620648902414969,1620648902416078
1620648902415338,1620648902416492
1620648902416079,1620648902417493
1620648902416492,1620648902417909
1620648902417494,1620648902418646
1620648902417911,1620648902419022
1620648902418647,1620648902419758
1620648902419023,1620648902420128
1620648902419758,1620648902420865
1620648902420129,1620648902421284
1620648902420867,1620648902421994
1620648902421287,1620648902422352
1620648902421995,1620648902423006
1620648902422353,1620648902423366
1620648902423007,1620648902424019
1620648902423366,1620648902424421
1620648902424020,1620648902425150
1620648902424422,1620648902425631
1620648902425151,1620648902426357
1620648902425632,1620648902426759
1620648902426358,1620648902427408
1620648902426759,1620648902427775
1620648902427409,1620648902428482
1620648902427776,1620648902429252
1620648902428484,1620648902430001
1620648902429254,1620648902430465
1620648902430002,1620648902431293
1620648902430466,1620648902431742
1620648902431295,1620648902432554
1620648902431745,1620648902433347
1620648902432556,1620648902433873
1620648902433349,1620648902434613
1620648902433873,1620648902435029
1620648902434614,1620648902435687
1620648902435030,1620648902436063
1620648902435687,1620648902436700
1620648902436064,1620648902437261
1620648902436701,1620648902437938
1620648902437262,1620648902438589
1620648902437939,1620648902438952
1620648902438596,1620648902439607
1620648902438954,1620648902440149
1620648902439608,1620648902440801
1620648902440150,1620648902441363
1620648902440802,1620648902442104
1620648902441364,1620648902442377
1620648902442105,1620648902443118
1620648902442378,1620648902443620
1620648902443119,1620648902444472
1620648902443621,1620648902444707
1620648902444473,1620648902445502
1620648902444710,1620648902445943
1620648902445503,1620648902446628
1620648902445944,1620648902447030
1620648902446629,1620648902447645
1620648902447031,1620648902448199
1620648902447646,1620648902449072
1620648902448201,1620648902449740
1620648902449072,1620648902450112
1620648902449742,1620648902450792
1620648902450113,1620648902451169
1620648902450793,1620648902451885
1620648902451170,1620648902452284
1620648902451887,1620648902452997
1620648902452286,1620648902453381
1620648902452998,1620648902454042
1620648902453382,1620648902454485
1620648902454043,1620648902455177
1620648902454488,1620648902455532
1620648902455179,1620648902456216
1620648902455532,1620648902456633
1620648902457002,1620648902458266
1620648902458268,1620648902459494
1620648902458813,1620648902460073
1620648902459495,1620648902460581
1620648902460074,1620648902461115
1620648902460582,1620648902461593
1620648902461115,1620648902462151
1620648902461593,1620648902462605
1620648902462151,1620648902463191
1620648902462606,1620648902463618
1620648902463192,1620648902464229
1620648902463619,1620648902464634
1620648902464229,1620648902465289
1620648902464635,1620648902465664
1620648902465290,1620648902466366
1620648902465665,1620648902466683
1620648902466368,1620648902467448
1620648902466684,1620648902467729
1620648902467449,1620648902468493
1620648902467730,1620648902468743
1620648902468494,1620648902469532
1620648902468744,1620648902469760
1620648902469533,1620648902470577
1620648902469761,1620648902470789
1620648902470578,1620648902471698
1620648902470791,1620648902471891
1620648902471698,1620648902472826
1620648902471892,1620648902472995
1620648902472827,1620648902473957
1620648902472996,1620648902474101
1620648902473958,1620648902475129
1620648902474102,1620648902475518
1620648902475130,1620648902476576
1620648902475518,1620648902476664
1620648902476577,1620648902477729
1620648902476665,1620648902477774
1620648902477730,1620648902478858
1620648902477775,1620648902478882
1620648902478859,1620648902479987
1620648902478883,1620648902479990
1620648902479990,1620648902481098
1620648902479989,1620648902481100
1620648902481100,1620648902482205
1620648902481099,1620648902482206
1620648902482206,1620648902483362
1620648902482207,1620648902483444
1620648902483363,1620648902484790
1620648902483446,1620648902484872
1620648902484791,1620648902485908
1620648902484873,1620648902485954
1620648902485909,1620648902487043
1620648902485955,1620648902487069
1620648902487070,1620648902488373
1620648902487045,1620648902488382
1620648902488384,1620648902489462
1620648902488374,1620648902489496
1620648902489462,1620648902490505
1620648902489497,1620648902490510
1620648902490511,1620648902491745
1620648902490505,1620648902491782
1620648902491746,1620648902492993
1620648902491783,1620648902493146
1620648902493149,1620648902494338
1620648902492996,1620648902494374
1620648902494339,1620648902495435
1620648902494375,1620648902495657
1620648902495435,1620648902496700
1620648902495658,1620648902496808
1620648902496708,1620648902498008
1620648902496809,1620648902498248
1620648902498011,1620648902499438
1620648902498253,1620648902499849
1620648902499440,1620648902500709
1620648902499850,1620648902501224
1620648902500710,1620648902501731
1620648902501225,1620648902502285
1620648902501731,1620648902502963
1620648902502286,1620648902503614
1620648902502963,1620648902503994
1620648902503615,1620648902504697
1620648902503995,1620648902505231
1620648902504698,1620648902505883
1620648902505231,1620648902506291
1620648902505884,1620648902506928
1620648902506292,1620648902507306
1620648902506929,1620648902508253
1620648902507307,1620648902508319
1620648902508253,1620648902509296
1620648902508319,1620648902509373
1620648902509297,1620648902510368
1620648902509374,1620648902510412
1620648902510369,1620648902511465
1620648902510413,1620648902511478
1620648902511480,1620648902512489
1620648902511468,1620648902512509
1620648902512490,1620648902513534
1620648902512510,1620648902513617
1620648902513535,1620648902514619
1620648902513619,1620648902514788
1620648902514620,1620648902515617
1620648902515961,1620648902517145
1620648902517147,1620648902518388
1620648902517644,1620648902518912
1620648902518388,1620648902519507
1620648902518913,1620648902519965
1620648902519508,1620648902520550
1620648902519966,1620648902521069
1620648902520550,1620648902521659
1620648902521071,1620648902522223
1620648902521660,1620648902522814
1620648902522224,1620648902523571
1620648902522815,1620648902523982
1620648902523571,1620648902524704
1620648902523983,1620648902525090
1620648902524704,1620648902525846
1620648902525090,1620648902526219
1620648902525847,1620648902526966
1620648902526221,1620648902527333
1620648902526967,1620648902528087
1620648902527334,1620648902528455
1620648902528088,1620648902529192
1620648902528456,1620648902529562
1620648902529193,1620648902530296
1620648902529563,1620648902530668
1620648902530297,1620648902531424
1620648902530670,1620648902531777
1620648902531426,1620648902532542
1620648902531779,1620648902532884
1620648902532543,1620648902533652
1620648902532886,1620648902533987
1620648902533652,1620648902534760
1620648902533988,1620648902535106
1620648902534761,1620648902535853
1620648902535107,1620648902536193
1620648902535853,1620648902536953
1620648902536194,1620648902537300
1620648902536954,1620648902538181
1620648902537301,1620648902538574
1620648902538184,1620648902539632
1620648902538577,1620648902539936
1620648902539634,1620648902540682
1620648902539937,1620648902540950
1620648902540682,1620648902541696
1620648902540951,1620648902541965
1620648902541696,1620648902542752
1620648902541966,1620648902543098
1620648902542753,1620648902543992
1620648902543099,1620648902544329
1620648902543993,1620648902545150
1620648902544330,1620648902545433
1620648902545150,1620648902546260
1620648902545434,1620648902546541
1620648902546261,1620648902547789
1620648902546543,1620648902548070
1620648902547792,1620648902549034
1620648902548086,1620648902549314
1620648902549038,1620648902550135
1620648902549317,1620648902550391
1620648902550136,1620648902551371
1620648902550393,1620648902551620
1620648902551372,1620648902552587
1620648902551621,1620648902552831
1620648902552832,1620648902553845
1620648902552588,1620648902553893
1620648902553846,1620648902554914
1620648902553894,1620648902555156
1620648902554915,1620648902556042
1620648902555157,1620648902556207
1620648902556042,1620648902557058
1620648902556212,1620648902557225
1620648902557059,1620648902558257
1620648902557226,1620648902558424
1620648902558258,1620648902559463
1620648902558425,1620648902559728
1620648902559464,1620648902560499
1620648902559729,1620648902560762
1620648902560500,1620648902561757
1620648902560763,1620648902562104
1620648902561760,1620648902562775
1620648902562105,1620648902563127
1620648902562776,1620648902564026
1620648902563128,1620648902564341
1620648902564028,1620648902565133
1620648902564341,1620648902565353
1620648902565134,1620648902566144
1620648902565354,1620648902566653
1620648902566146,1620648902567212
1620648902566655,1620648902567726
1620648902567213,1620648902568368
1620648902567727,1620648902568891
1620648902568370,1620648902569462
1620648902568892,1620648902569939
1620648902569462,1620648902570482
1620648902569939,1620648902570971
1620648902570483,1620648902571528
1620648902570972,1620648902572000
1620648902571530,1620648902572584
1620648902572001,1620648902573103
1620648902572585,1620648902573766
1620648902573104,1620648902574224
1620648902574578,1620648902575627
1620648902575451,1620648902576486
1620648902575628,1620648902576662
1620648902576486,1620648902577525
1620648902576663,1620648902577703
1620648902577526,1620648902578654
1620648902577704,1620648902578824
1620648902578655,1620648902579815
1620648902578825,1620648902579984
1620648902579815,1620648902580851
1620648902579985,1620648902581020
1620648902580851,1620648902581887
1620648902581021,1620648902582078
1620648902581888,1620648902582962
1620648902582079,1620648902583132
1620648902582964,1620648902584010
1620648902583133,1620648902584180
1620648902584011,1620648902585122
1620648902584182,1620648902585255
1620648902585126,1620648902586165
1620648902585256,1620648902586271
1620648902586166,1620648902587211
1620648902586272,1620648902587292
1620648902587213,1620648902588398
1620648902587293,1620648902588516
1620648902588401,1620648902589505
1620648902588520,1620648902589653
1620648902589506,1620648902590607
1620648902589654,1620648902590785
1620648902590608,1620648902591713
1620648902590786,1620648902591966
1620648902591713,1620648902593135
1620648902591967,1620648902593416
1620648902593136,1620648902594287
